timestamp,total_connections,active_connections,successful_handshakes,failed_handshakes,avg_handshake_cycles
1777452417,4046,0,4046,0,53238845
1777452418,4046,0,4046,0,53238845
1777452419,4046,0,4046,0,53238845
1777452420,4046,0,4046,0,53238845
1777452421,4046,0,4046,0,53238845
1777452422,4046,0,4046,0,53238845
1777452423,4046,0,4046,0,53238845
1777452424,4046,0,4046,0,53238845
1777452425,4046,0,4046,0,53238845
1777452426,4046,0,4046,0,53238845
1777452427,4046,0,4046,0,53238845
1777452428,4046,0,4046,0,53238845
1777452429,4046,0,4046,0,53238845
1777452430,4046,0,4046,0,53238845
1777452431,4046,0,4046,0,53238845
1777452432,4046,0,4046,0,53238845
1777452433,4046,0,4046,0,53238845
1777452434,4046,0,4046,0,53238845
1777452435,4046,0,4046,0,53238845
1777452436,4046,0,4046,0,53238845
1777452437,4046,0,4046,0,53238845
1777452438,4046,0,4046,0,53238845
1777452439,4046,0,4046,0,53238845
1777452440,4046,0,4046,0,53238845
1777452441,4046,0,4046,0,53238845
1777452442,4046,0,4046,0,53238845
1777452443,4046,0,4046,0,53238845
1777452444,4046,0,4046,0,53238845
1777452445,4046,0,4046,0,53238845
1777452446,4046,0,4046,0,53238845
1777452447,4046,0,4046,0,53238845
1777452448,4046,0,4046,0,53238845
1777452449,4046,0,4046,0,53238845
1777452450,4046,0,4046,0,53238845
1777452451,4046,0,4046,0,53238845
1777452452,4046,0,4046,0,53238845
1777452453,4046,0,4046,0,53238845
1777452454,4046,0,4046,0,53238845
1777452455,4046,0,4046,0,53238845
1777452456,4046,0,4046,0,53238845
1777452457,4046,0,4046,0,53238845
1777452458,4046,0,4046,0,53238845
1777452459,4046,0,4046,0,53238845
1777452460,4046,0,4046,0,53238845
1777452461,4046,0,4046,0,53238845
1777452462,4046,0,4046,0,53238845
1777452463,4046,0,4046,0,53238845
1777452464,4046,0,4046,0,53238845
1777452465,4046,0,4046,0,53238845
1777452466,4046,0,4046,0,53238845
1777452467,4046,0,4046,0,53238845
1777452468,4046,0,4046,0,53238845
1777452469,4046,0,4046,0,53238845
1777452470,4046,0,4046,0,53238845
1777452471,4046,0,4046,0,53238845
1777452472,4046,0,4046,0,53238845
1777452473,4046,0,4046,0,53238845
1777452474,4046,0,4046,0,53238845
1777452475,4046,0,4046,0,53238845
1777452476,4046,0,4046,0,53238845
1777452477,4046,0,4046,0,53238845
1777452478,4046,0,4046,0,53238845
1777452479,4046,0,4046,0,53238845
1777452480,4046,0,4046,0,53238845
1777452481,4046,0,4046,0,53238845
1777452482,4046,0,4046,0,53238845
1777452483,4046,0,4046,0,53238845
1777452484,4046,0,4046,0,53238845
1777452485,4046,0,4046,0,53238845
1777452486,4046,0,4046,0,53238845
1777452487,4046,0,4046,0,53238845
1777452488,4046,0,4046,0,53238845
1777452489,4046,0,4046,0,53238845
1777452490,4046,0,4046,0,53238845
1777452491,4046,0,4046,0,53238845
1777452492,4046,0,4046,0,53238845
1777452493,4046,0,4046,0,53238845
1777452494,4046,0,4046,0,53238845
1777452495,4046,0,4046,0,53238845
1777452496,4046,0,4046,0,53238845
1777452497,4046,0,4046,0,53238845
1777452498,4046,0,4046,0,53238845
1777452499,4046,0,4046,0,53238845
1777452500,4046,0,4046,0,53238845
1777452501,4046,0,4046,0,53238845
1777452502,4046,0,4046,0,53238845
1777452503,4046,0,4046,0,53238845
1777452504,4046,0,4046,0,53238845
1777452505,4046,0,4046,0,53238845
1777452506,4046,0,4046,0,53238845
1777452507,4046,0,4046,0,53238845
1777452508,4046,0,4046,0,53238845
1777452509,4046,0,4046,0,53238845
1777452510,4046,0,4046,0,53238845
1777452511,4046,0,4046,0,53238845
1777452512,4046,0,4046,0,53238845
1777452513,4046,0,4046,0,53238845
1777452514,4046,0,4046,0,53238845
1777452515,4046,0,4046,0,53238845
1777452516,4046,0,4046,0,53238845
1777452517,4046,0,4046,0,53238845
1777452518,4046,0,4046,0,53238845
1777452519,4046,0,4046,0,53238845
1777452520,4046,0,4046,0,53238845
1777452521,4046,0,4046,0,53238845
1777452522,4046,0,4046,0,53238845
1777452523,4046,0,4046,0,53238845
1777452524,4046,0,4046,0,53238845
1777452525,4046,0,4046,0,53238845
1777452526,4046,0,4046,0,53238845
1777452527,4046,0,4046,0,53238845
1777452528,4046,0,4046,0,53238845
1777452529,4046,0,4046,0,53238845
1777452530,4046,0,4046,0,53238845
1777452531,4046,0,4046,0,53238845
1777452532,4046,0,4046,0,53238845
1777452533,4046,0,4046,0,53238845
1777452534,4046,0,4046,0,53238845
1777452535,4046,0,4046,0,53238845
1777452536,4046,0,4046,0,53238845
1777452537,4046,0,4046,0,53238845
1777452538,4046,0,4046,0,53238845
1777452539,4046,0,4046,0,53238845
1777452540,4046,0,4046,0,53238845
1777452541,4046,0,4046,0,53238845
1777452542,4046,0,4046,0,53238845
1777452543,4046,0,4046,0,53238845
1777452544,4046,0,4046,0,53238845
1777452545,4046,0,4046,0,53238845
1777452546,4046,0,4046,0,53238845
1777452547,4046,0,4046,0,53238845
1777452548,4046,0,4046,0,53238845
1777452549,4046,0,4046,0,53238845
1777452550,4046,0,4046,0,53238845
1777452551,4046,0,4046,0,53238845
1777452552,4046,0,4046,0,53238845
1777452553,4046,0,4046,0,53238845
1777452554,4046,0,4046,0,53238845
1777452555,4046,0,4046,0,53238845
1777452556,4046,0,4046,0,53238845
1777452557,4046,0,4046,0,53238845
1777452558,4046,0,4046,0,53238845
1777452559,4046,0,4046,0,53238845
1777452560,4046,0,4046,0,53238845
1777452561,4046,0,4046,0,53238845
1777452562,4046,0,4046,0,53238845
1777452563,4046,0,4046,0,53238845
1777452564,4046,0,4046,0,53238845
1777452565,4046,0,4046,0,53238845
1777452566,4046,0,4046,0,53238845
1777452567,4046,0,4046,0,53238845
1777452568,4046,0,4046,0,53238845
1777452569,4046,0,4046,0,53238845
1777452570,4046,0,4046,0,53238845
1777452571,4046,0,4046,0,53238845
1777452572,4046,0,4046,0,53238845
1777452573,4046,0,4046,0,53238845
1777452574,4046,0,4046,0,53238845
1777452575,4046,0,4046,0,53238845
1777452576,4046,0,4046,0,53238845
1777452577,4046,0,4046,0,53238845
1777452578,4046,0,4046,0,53238845
1777452579,4046,0,4046,0,53238845
1777452580,4046,0,4046,0,53238845
1777452581,4046,0,4046,0,53238845
